year,state,RSSDID,losses,ci.loans,ci.losses,cards,card.losses,loans,card.loss.rate,banks,card.issuers,state_name,fipstate,r_90,r_77,r_change,ever_nolimit,r_usury,nolimit,e1_4,e5_9,e10_19,e20_49,e50_99,e100_249,e250_499,e500_999,e1000,emp,emp.small,emp.mid,emp.lg,emp.small.frac,emp.mid.frac,emp.lg.frac,tax,corp.lic.tax,lic.tax,corp.inc.tax,interest,sa,loc.tax,loc.corp.lic.tax,loc.lic.tax,loc.corp.inc.tax,loc.interest,loc.sa
1982,MO,450952532,83330.75,6054237.41666667,0,498537,0,19456170.5833333,0,737,211,Missouri,29,18,18,0,0,18,0,384985,591770,734790,1087267,783880,894005,515878,357441,776882,6126898,1711545,2765152,1650201,0.279349354273566,0.451313535821879,0.269337109904555,2313057,34809,197627,123072,139127,0,4161787,34809,203472,123072,374366,19223
1982,MS,89072820,46344.25,1731887.5,0,75808.25,0,6853356.58333333,0,170,12,Mississippi,28,21,18,3,0,21,0,193024,246078,271805,383803,259342,339825,197648,128695,102497,2122717,710907,982970,428840,0.334904275982149,0.463071620003986,0.202024104013865,1498812,36961,113501,70987,65566,0,1930326,36961,113501,70987,116443,2082
1982,MT,101185321,13038.5,1055442.08333333,0,19171.75,0,3370048.58333333,0,165,74,Montana,30,30,18,12,1,30,1,89140,118699,144769,162579,77606,68385,15504,17362,3262,697306,352608,308570,36128,0.50567182843687,0.442517345326155,0.0518108262369749,529247,468,46155,44630,139532,0,967883,468,55004,44630,181479,16136
1982,NC,32606845,56088.9166666667,5897579.91666667,0,684771.666666667,0,15869885.75,0,74,55,North Carolina,37,18,18,0,0,18,0,493757,666696,835764,1254329,821696,1210611,865090,669507,815851,7633301,1996217,3286636,2350448,0.261514251828927,0.430565491914966,0.307920256256107,3790035,64507,286649,277460,145334,1738,5204890,64507,288439,277460,380961,6373
1982,ND,139823285,15962.5,822418.25,0,12386.25,0,2888451.33333333,0,176,46,North Dakota,38,30,18,12,1,18,0,69786,98825,114078,147089,92073,75454,28540,12233,16796,654874,282689,314616,57569,0.431669298216145,0.480422188085036,0.0879085136988184,532631,767,48452,37734,69486,0,739209,767,48452,37734,110758,23180
1982,NE,208978009,34947.25,1628968.41666667,0,160722,0,7004726.33333333,0,462,75,Nebraska,31,21,18,3,0,21,0,156648,226822,254218,346212,210855,205561,96298,77741,94698,1669053,637688,762628,268737,0.382065758247341,0.456922578252458,0.1610116635002,860527,2980,73623,48498,65816,0,1646536,2980,80025,48498,210490,30756
1982,NH,29540918,7533,625487,0,52430.75,0,2411860.33333333,0,96,49,New Hampshire,33,30,29,1,0,30,1,89427,112753,137047,211674,144826,176561,85589,69436,68549,1095862,339227,533061,223574,0.309552662652779,0.486430773217796,0.204016564129425,325515,2278,55852,79808,43744,0,859235,2278,55852,79808,64130,487
1982,NJ,98296421,64313.5,6525609.25,0,576544.25,0,22030220.0833333,0,179,119,New Jersey,34,30,15,15,1,30,1,715906,867867,1088709,1736453,1362328,1679849,903842,548350,1019617,9922921,2672482,4778630,2471809,0.269324123410838,0.481574931413845,0.249100945175317,5526136,144409,479955,724869,330986,0,9916709,144409,479955,724869,624842,4913
1982,NM,55670379,19306.5,1502179.75,0,92098,0,3931075,0,92,30,New Mexico,35,30,18,12,1,30,1,115254,169200,212674,295452,160625,131635,56205,34265,38335,1213645,497128,587712,128805,0.40961566191102,0.484253632652052,0.106130705436928,1226543,5160,60804,60265,413019,0,1487929,5160,60804,60265,493513,8123
1982,NV,4775256,13730.5,581449.5,0,68600.75,0,2443368.75,0,13,9,Nevada,32,30,21.6,8.3999996,1,30,1,80997,120747,141881,184037,103125,130186,84733,80521,172216,1098443,343625,417348,337470,0.312829159091551,0.379945067700372,0.307225773208077,745460,2503,84173,0,55845,0,1017035,2503,84173,0,148718,4127
1982,NY,284711195,802046.583333334,199637814.75,0,5375126.16666667,0,385281651.833333,0,545,117,New York,36,25,18,7,0,25,0,1762883,2060311,2529211,3883799,2870445,3380597,2164373,1874363,3967273,24493255,6352405,10134841,8006009,0.259353238269066,0.41378089600586,0.326865865725074,15438003,10831,533706,1342051,1159565,24246,31443261,10831,577234,2368668,2236459,99906
1982,OH,186272522,125609,9028485.91666667,0,1190856,0,31500578.5833333,0,377,187,Ohio,39,25,24,1,1,24,0,834227,1234486,1551650,2161850,1640901,1983353,1173701,938639,2070656,13589463,3620363,5786104,4182996,0.266409570414961,0.42577870810642,0.307811721478619,5819461,120193,506838,548091,252598,0,10475665,120193,535723,548091,714552,51933
1982,OK,227112877,136847.25,6581139.41666667,0,172438.25,0,16163062.1666667,0,511,90,Oklahoma,40,21,18,3,0,21,0,280983,399717,532311,788876,468963,498237,285190,200765,222891,3677933,1213011,1756076,708846,0.329807802371604,0.477462748777642,0.192729448850754,2713324,22565,237027,139022,217389,0,3687543,22565,237030,139022,427148,3113
1982,OR,60558512,54689,4607465.41666667,0,293209,0,10416749.3333333,0,104,28,Oregon,41,30,15,15,1,30,1,256806,379019,436943,589174,367405,373399,188449,97183,151207,2839585,1072768,1329978,436839,0.377790416557349,0.468370554147877,0.153839029294774,1552313,3130,175237,124171,489497,0,2931667,3130,176961,124171,700533,27982
1982,PA,175099608,177985,21046632.8333333,0,1091479.5,0,54401823.0833333,0,370,112,Pennsylvania,42,18,15,3,0,18,0,954149,1265008,1628592,2385689,1937471,2509605,1557027,1233889,2062777,15534207,3847749,6832765,4853693,0.24769523156219,0.439852835745011,0.312451932692799,8185625,350397,870115,869714,276854,0,13225052,350397,870136,869714,1002520,15566
1982,RI,14617906,19829.5,1671694.5,0,110100,0,5015657.25,0,22,12,Rhode Island,44,,,,1,18,0,82137,110921,141269,215481,156816,162509,88018,59358,121264,1137773,334327,534806,268640,0.293843323756145,0.470046309764777,0.236110366479078,674792,1915,23825,52524,139829,0,1158577,1915,23825,52524,158355,4666
1982,SC,40950005,14570,1211890,0,258053.25,0,4543356.83333333,0,82,41,South Carolina,45,,,,0,18,0,243320,338267,383281,564861,385597,482020,407542,382412,374056,3561356,964868,1432478,1164010,0.270927141234968,0.402228252384766,0.326844606380266,1959205,7202,81413,131546,201366,0,2639133,7202,82153,131546,298003,2355
1982,SD,50933724,51449,755651.25,0,2438775.75,0,5660182.5,0,152,22,South Dakota,46,30,12,18,1,30,1,73049,84047,110860,127407,74489,55426,10760,12679,23367,572084,267956,257322,46806,0.468385761531523,0.449797582173247,0.0818166562952294,328785,284,27395,1041,100714,0,633953,284,36321,1041,140203,4943
1982,TN,170140467,97931.25,4573433.5,0,280132,0,14326787.75,0,350,56,Tennessee,47,21,18,3,0,18,0,362800,478965,600310,847866,622199,831355,534125,359635,496883,5134138,1442075,2301420,1390643,0.28087967249809,0.448258305483803,0.270862022018107,2146242,51365,205169,206835,144469,0,3540231,51365,230935,206835,371292,8386
1982,TX,855738353,481881,43469655.25,0,1090452.41666667,0,85638991.9166667,0,1634,348,Texas,48,18,18,0,0,18,0,1407752,1952724,2565015,3754815,3024725,3239141,1948627,1414473,2302104,21609376,5925491,10018681,5665204,0.274209259906441,0.463626575797469,0.262164164296091,9099849,496220,914070,0,831297,0,15385912,496220,961846,0,1597145,122143
1982,UT,40273373,16309.75,1296513.75,0,138079.833333333,0,4478921,0,66,41,Utah,49,30,18,12,1,30,1,117560,169909,219392,316007,178027,187205,80423,48061,89614,1406198,506861,681239,218098,0.360447817448183,0.484454536274408,0.155097646277409,950869,0,38531,40894,81721,0,1480402,0,38531,40894,352507,4657
1982,VA,121963918,50847.5,4412903.25,0,1094659.08333333,0,17483618.5833333,0,227,84,Virginia,51,30,18,12,1,18,0,401596,612923,768606,1134881,735666,913604,529308,358345,561342,6016271,1783125,2784151,1448995,0.29638375664926,0.46277021098285,0.24084603236789,3235829,7380,164762,176965,313564,0,5510279,7380,213522,176965,504069,15193
1982,VT,10851355,5115.5,399978.416666667,0,33801.5,0,1758789,0,33,11,Vermont,50,18,18,0,0,18,0,57139,70811,74709,99647,54789,60022,28433,26822,17302,489674,202659,214458,72557,0.413865142931828,0.437960765733937,0.148174091334235,332592,211,38885,24954,36941,0,569932,211,38885,24954,49721,805
1982,WA,61984781,188631.5,8244252.5,0,690210.25,0,18780627,0,128,42,Washington,53,18,12,6,0,18,0,402182,549319,675393,926358,609848,539240,202184,253232,510075,4667831,1626894,2075446,965491,0.348533183827778,0.444627494011673,0.20683932216055,3524903,5995,198870,0,149761,0,4821003,5995,204752,0,685307,41982
1982,WI,290850877,40244.75,4534854,0,419028.25,0,16530141.3333333,0,644,432,Wisconsin,55,30,18,12,1,30,1,406308,598738,723644,1119612,710340,829526,522985,420106,539912,5871171,1728690,2659478,1483003,0.294437004134269,0.452972328688774,0.252590667176957,3934495,2656,193192,322939,188620,8019,5936523,2656,193192,322939,411211,48616
1982,WV,156612876,18385.5,950945.75,0,69086.9166666667,0,5620763.08333333,0,243,41,West Virginia,54,18,18,0,0,18,0,135469,181896,213873,302515,179148,214730,178248,108374,73834,1588087,531238,696393,360456,0.334514418920374,0.438510610564786,0.22697497051484,1468886,4212,80123,34400,117736,0,1861967,4212,80153,34400,198646,729
1982,WY,50055142,11914,779118.5,0,8483,0,2148666.58333333,0,111,53,Wyoming,56,21,18,3,0,21,0,54177,81737,103824,121551,75205,67693,28718,14569,3618,551092,239738,264449,46905,0.43502355323612,0.479863616238305,0.0851128305255747,762533,1792,54502,0,155779,0,1205863,1792,54502,0,189015,5674
1983,AK,6907617,4430.25,701759.75,0,54668.75,0,1987255.25,0,15,7,Alaska,2,18,18,0,1,18,0,43137,59722,71868,99553,58823,55141,21028,5272,3914,418458,174727,213517,30214,0.417549670456772,0.510247145472186,0.0722031840710418,2046086,934,56316,266302,1140563,0,2344038,934,59618,266302,1276144,7428
1983,AL,130709955,50313.8333333333,3034905.41666667,0,216851.5,0,10335145.6666667,0,299,70,Alabama,1,21,18,3,0,21,0,283539,377997,461654,655072,455847,548941,342338,224674,271181,3621243,1123190,1659860,838193,0.310166978576141,0.458367472163564,0.231465549260295,2341219,54595,119384,133717,216396,0,3099231,54595,130932,133717,323200,2965
1983,AR,126152687,28776.25,2521703.75,0,38457.25,0,7542999.25,0,261,23,Arkansas,5,17,10,7,0,17,0,192832,242676,279373,362805,253169,286325,187985,113111,95235,2013511,714881,902299,396331,0.355042013676608,0.448122210407592,0.196835775915801,1337881,3465,112428,86921,91202,0,1669090,3465,112447,86921,161172,2820
1983,AZ,18531104,52308.1666666667,3092164.58333333,0,604785.25,0,10904094.6666667,0,37,32,Arizona,4,30,18,12,1,30,1,241846,352258,420313,629112,401211,414850,145619,96869,345133,3047211,1014417,1445173,587621,0.332900150334191,0.474260889711937,0.192838959953873,2060317,1508,140094,160429,68180,0,3066024,1508,142634,160429,350902,56071
1983,CA,285998275,793670.25,78675901.6666667,0,6360619.83333333,0,205544361.166667,0,572,343,California,6,19.2,18,1.2,1,19.2,0,2295574,3131844,3989179,6119984,3537159,4857170,2648909,1919371,4143521,32642711,9416597,14514313,8711801,0.288474722580487,0.444641776229922,0.266883501189592,22259940,6273,846144,2553948,808933,7679,33486795,6273,846144,2553948,3054162,348788
1983,CO,197165382,71414.5833333333,4491157.83333333,0,755224.166666667,0,12672073.25,0,403,304,Colorado,8,21,18,3,0,21,0,335154,444190,545918,799899,590967,558377,222815,109451,404245,4011016,1325262,1949243,736511,0.33040556307928,0.485972382059807,0.183622054860913,1752071,2342,99359,56184,99076,0,3519627,2342,112766,56184,427980,57618
1983,CT,58975543,32210,3870960.5,0,448824,0,10255890.1666667,0,114,32,Connecticut,9,15,15,0,1,18,0,309085,404397,499739,762136,544050,663507,395584,301639,725184,4605321,1213221,1969693,1422407,0.263438965492308,0.4276993938099,0.308861640697793,2537725,5331,128045,357364,248521,1221,4483705,5331,128045,357364,348213,23804
1983,DE,14581846,42859.75,2211360.25,0,2002460,0,7553001.33333333,0,38,18,Delaware,10,30,18,12,1,30,1,49836,72284,87120,124177,75218,82552,26308,36694,116687,670876,209240,281947,179689,0.311890721981409,0.420266934575093,0.267842343443498,639271,80031,176273,29790,75910,0,770975,80031,176273,29790,108819,66
1983,FL,283623216,121329.083333333,9405265.75,0,1186084.08333333,0,34902257,0,566,197,Florida,12,18,18,0,0,18,0,1076044,1479954,1642195,2462862,1872003,1800573,806700,521901,932076,12594308,4198193,6135438,2260677,0.333340505885675,0.487159596223945,0.17949989789038,6224717,11760,444038,371453,333556,172,10257394,11760,462514,371453,1147268,75479
1983,GA,199913967,62489.5833333333,6298556.91666667,0,843300.75,0,18765529.5833333,0,432,92,Georgia,13,18,18,0,0,18,0,459679,639780,833774,1215240,916422,1068076,680582,423485,484268,6721306,1933233,3199738,1588335,0.287627583091738,0.476058968301696,0.236313448606565,3504220,11711,107037,238834,187000,11,5357321,11711,108097,238834,479558,10731
1983,IA,370442593,64636.4166666667,2806426.41666667,0,294644.5,0,12632667.1666667,0,643,167,Iowa,19,19.8,18,1.8,0,18,0,291388,404742,459381,546168,362768,320207,159402,168929,251578,2964563,1155511,1229143,579909,0.389774479408938,0.414611866909221,0.195613653681841,2014289,17454,195156,138483,43130,0,3315522,17454,199874,138483,150820,13207
1983,ID,13134598,14525.9166666667,1100894.25,0,96955.75,0,3815488.66666667,0,28,13,Idaho,16,30,18,12,1,30,1,85726,118126,144555,170843,90650,71696,29702,34814,30858,776970,348407,333189,95374,0.44841757081998,0.428831229004981,0.122751200175039,620035,315,71919,31114,70336,0,850728,315,73182,31114,101695,4180
1983,IL,700292886,492357.416666667,48080291.9166667,0,3114658.16666667,0,100287168.75,0,1315,444,Illinois,17,30,21.6,8.3999996,1,30,1,889787,1256532,1653683,2535615,1911780,2260911,1369867,1091385,1831159,14800719,3800002,6708306,4292411,0.256744418970457,0.453241899937429,0.290013681092115,7420382,43026,438628,603900,438499,0,13941706,43026,504469,603900,1124562,25717
1983,IN,176156477,76375,4684476,0,450897.083333333,0,19320340.8333333,0,403,205,Indiana,18,21,18,3,0,21,0,428996,596953,756276,1125211,781715,859031,494826,330673,932935,6306616,1782225,2765957,1758434,0.28259608639562,0.438580214809337,0.278823698795043,3195745,3555,153313,139968,108437,0,4802276,3555,153354,139968,296495,1808
1983,KS,314365489,53971.0833333333,3140414.08333333,0,127069.5,0,10251940.25,0,624,76,Kansas,20,21,21,0,0,21,0,256291,316953,411108,524541,339119,316894,138157,85994,221840,2610897,984352,1180554,445991,0.377016787717018,0.452164141289373,0.170819070993609,1565625,8976,111243,141347,68484,0,2669041,8976,112620,141347,320324,29022
1983,KY,192120838,80920.0833333333,3393014.33333333,0,228428.75,0,12419372.1666667,0,343,92,Kentucky,21,18,18,0,0,18,0,274753,343007,427278,615627,408918,470650,336765,209694,196289,3282981,1045038,1495195,742748,0.318319844068546,0.455438213014331,0.226241942917123,2601949,20291,131423,172120,260392,0,3221061,20291,138127,172120,326899,4460
1983,LA,156310925,97745.25,6177556.83333333,0,421331.833333333,0,17044229.75,0,290,69,Louisiana,22,18,18,0,0,18,0,337029,500313,636919,900030,679477,687706,336612,210788,273062,4561936,1474261,2267213,820462,0.323165647216445,0.496984832755216,0.179849520028339,3029003,110772,204057,321372,338016,0,4603297,110772,205820,321372,642300,14785
1983,MA,174433534,76593,12531771.9166667,0,777598.666666667,0,26095612.4166667,0,297,108,Massachusetts,25,18,18,0,0,18,0,512395,699683,917839,1422329,1142466,1466820,784732,518190,1461408,8925862,2129917,4031615,2764330,0.238623115616172,0.451677944382291,0.309698940001537,5155631,9313,159308,660654,247213,7320,8215749,9313,159308,660654,436891,16800
1983,MD,51168880,28304.1666666667,3264672.58333333,0,143883.416666667,0,10738731.1666667,0,97,35,Maryland,24,24,18,6,0,24,0,300225,493635,632459,942986,690347,704556,335066,249423,480817,4829514,1426319,2337889,1065306,0.295333857609689,0.484083698691007,0.220582443699304,3468190,3349,134438,148423,230692,0,5804067,3349,134438,148423,408586,68066
1983,ME,20311666,8087.75,798382.833333333,0,82796.5,0,2292183.58333333,0,55,29,Maine,23,18,18,0,0,18,0,104953,132681,145970,198415,138174,124520,104690,81438,85354,1116195,383604,461109,271482,0.343671132732184,0.413107924690578,0.243220942577238,780052,923,63883,33043,59726,0,1212163,923,64276,33043,75544,1836
1983,MI,199984525,116311.583333333,10113107.75,0,1524903.75,0,31406599.0833333,0,379,215,Michigan,26,20.4,20.4,0,0,20.4,0,677990,977650,1220636,1729939,1182028,1267055,667160,442848,1968754,10134060,2876276,4179022,3078762,0.283822673242511,0.412373915291601,0.303803411465888,7022658,3457,366545,1004269,306080,0,12277679,3457,366947,1004269,775947,58059
1983,MN,391018575,97708.3333333333,8418800.75,0,210035.416666667,0,23675871.5833333,0,763,336,Minnesota,27,18,12,6,0,18,0,347923,503302,681610,972462,683474,767309,427086,222544,550813,5156523,1532835,2423245,1200443,0.297261352271676,0.469937785597,0.232800862131324,4319483,1754,262331,253970,327212,0,5983156,1754,267289,253970,698540,142863
1983,MO,451792387,86280.25,6363618.5,0,586324.166666667,0,20596951.0833333,0,742,191,Missouri,29,18,18,0,0,18,0,423209,573596,750343,1094802,698567,835715,475553,345217,693835,5890837,1747148,2629084,1514605,0.296587394966114,0.446300585129074,0.257112019904811,2640325,37819,210009,118625,163881,0,4518504,37819,215431,118625,367799,9861
1983,MS,86480222,41865.5,1809382.33333333,0,81483,0,7276158.5,0,165,9,Mississippi,28,21,18,3,0,21,0,193663,234666,285380,380813,248915,327809,191815,115137,88514,2066712,713709,957537,395466,0.345335489415071,0.463314191817728,0.191350318767201,1537795,38240,121005,68794,68116,0,1941626,38240,121005,68794,113001,1407
1983,MT,102508828,15430.4166666667,1260834.33333333,0,26527.1666666667,0,3692095.5,0,167,76,Montana,30,30,18,12,1,30,1,93348,120876,138538,157951,82718,60138,16473,22552,3442,696036,352762,300807,42467,0.506815739415777,0.432171611813182,0.0610126487710406,513658,542,47989,35825,153377,0,886033,542,57990,35825,191019,15747
1983,NC,34216523,56848.5,6329920.33333333,0,768374.416666667,0,17814823.5,0,77,57,North Carolina,37,18,18,0,0,18,0,498449,693545,832714,1281323,871738,1159802,857767,674179,838279,7707796,2024708,3312863,2370225,0.262683132765839,0.429806782639291,0.30751008459487,4028477,71435,296402,306534,125155,1305,5516212,71435,298683,306534,343743,6467
1983,ND,140538142,19008.75,937231.5,0,14380.25,0,3154750.5,0,177,53,North Dakota,38,30,18,12,1,18,0,65432,95497,108676,137418,72689,69008,31987,8921,4307,593935,269605,279115,45215,0.453930143870962,0.469941997019876,0.0761278591091618,526006,524,51938,30594,74029,0,693681,524,51938,30594,102927,32642
1983,NE,214078711,44710.5,1805223.16666667,0,173143.583333333,0,7708529.5,0,475,76,Nebraska,31,21,18,3,0,21,0,155261,229153,262607,320407,205083,198620,93638,62383,99989,1627141,647021,724110,256010,0.397642859469462,0.445019823113055,0.157337317417483,987054,6007,81100,51635,67288,0,1785158,6007,88407,51635,218127,16803
1983,NH,26650984,6744.25,745745.25,0,57841.5,0,2726057.75,0,89,46,New Hampshire,33,30,29,1,0,30,1,90938,119601,138748,208043,144993,169144,84703,75368,54688,1086226,349287,522180,214759,0.3215601541484,0.480728688136723,0.197711157714877,329458,3247,56568,73960,57743,0,888912,3247,56568,73960,77519,508
